price,area,bathrooms,floor,total_floors,furnishing,transaction,location
7400000,1200,2,0,4,0,0,6
8500000,1100,2,2,3,0,0,6
19000000,1700,3,2,3,0,1,6
14000000,1500,3,2,11,1,0,6
4500000,850,2,2,4,0,1,6
20800000,1156,3,21,32,0,1,6
6500000,850,2,3,5,0,1,6
4500000,800,2,7,7,1,0,6
9000000,1156,3,2,5,0,1,6
5000000,430,1,15,22,0,1,6
20800000,1160,3,30,32,0,1,6
18000000,1580,3,10,18,0,0,6
5300000,760,2,2,5,1,0,6
11500000,1241,3,6,7,0,0,6
6000000,919,2,1,4,1,0,6
23600000,1353,3,29,32,0,1,6
20800000,1156,3,24,32,0,1,6
11299999,1200,2,2,4,1,1,6
12900000,1150,2,10,19,1,0,6
5500000,1075,2,3,3,1,0,6
17900000,1500,3,5,12,1,0,6
6500000,1200,2,5,5,2,0,6
6500000,1000,2,4,5,0,0,6
12000000,1200,2,3,5,1,0,6
31600000,2700,4,3,18,0,1,6
31500000,2700,4,3,18,0,1,6
6600000,805,2,8,14,0,1,6
16000000,1100,2,15,22,0,0,6
6000000,900,2,2,4,0,1,6
22700000,1548,3,2,8,1,0,6
30099999,2300,4,3,16,0,1,6
4880000,921,2,2,3,0,1,6
21000000,1292,3,20,32,0,1,6
6800000,700,2,2,4,1,1,6
10000000,909,2,0,4,1,0,6
6500000,1200,2,2,3,1,0,6
4880000,921,2,2,3,0,1,6
5280000,804,1,3,5,0,1,6
5300000,804,1,3,5,0,1,6
5220000,804,1,3,5,0,1,6
4800000,980,2,0,4,0,1,6
13500000,865,2,14,32,0,1,6
10000000,1000,3,19,19,1,0,6
9000000,1100,3,1,5,1,0,6
6350000,1100,2,2,4,0,1,6
8570000,1415,2,3,5,0,1,6
2950000,510,1,3,4,1,0,6
14100000,1714,3,3,3,0,0,6
4350000,786,2,1,4,1,0,6
8970000,1426,2,3,5,0,1,6
8180000,1356,2,3,5,0,1,6
4200000,900,2,0,4,0,1,6
8500000,775,2,2,3,0,1,6
8470000,1332,2,3,5,0,1,6
9050000,1415,2,3,5,0,1,6
9000000,880,2,9,19,1,0,6
10000000,1890,3,0,12,2,0,6
7200000,1500,2,1,4,1,0,6
30000000,1602,3,15,16,0,1,6
42000000,4000,2,1,8,1,0,6
6600000,805,2,7,14,0,1,6
4400000,954,2,2,2,1,0,6
10000000,950,2,7,12,0,1,6
12400000,1200,3,1,4,1,0,6
46900000,2300,3,2,2,0,1,6
8200000,1822,3,2,4,1,0,6
27799999,1726,4,5,32,0,0,6
8340000,1356,2,3,5,0,1,6
5700000,1000,2,3,4,0,1,6
18500000,2050,3,1,6,0,0,6
4960000,1000,2,4,4,0,1,6
18900000,2650,4,3,13,0,0,6
9110000,1426,2,3,5,0,1,6
6900000,1180,2,2,4,0,1,6
3350000,900,2,3,4,0,1,6
5400000,1100,2,1,4,0,1,6
12500000,980,2,2,3,1,0,6
21000000,1267,3,17,32,0,1,6
6500000,1010,2,0,5,0,0,6
6000000,848,2,2,4,1,1,6
11500000,1545,2,1,4,1,0,6
47300000,2100,3,2,4,0,1,6
6000000,1100,2,1,5,1,0,6
5600000,900,1,1,6,0,0,6
16200000,2042,3,16,17,1,0,6
5200000,900,2,2,4,0,1,6
4500000,1000,2,2,4,1,0,6
6600000,805,2,4,14,0,1,6
6600000,1250,2,1,4,0,0,6
4900000,1250,3,3,5,0,1,6
21700000,1160,3,25,32,0,1,6
16000000,1406,3,10,11,0,1,6
16000000,1500,3,0,4,1,0,6
11000000,1105,2,10,13,0,0,6
4400000,1100,3,1,5,0,1,6
29000000,1500,3,2,2,1,0,6
2450000,525,1,2,4,1,0,6
65000000,11000,10,4,4,1,0,6
8770000,818,2,2,3,0,1,6
13000000,1150,2,12,19,1,0,6
15000000,1600,2,0,9,1,0,6
21500000,1300,3,2,4,1,0,6
56300000,3300,5,7,14,1,0,6
9200000,1080,2,4,7,1,0,6
5130000,804,1,3,5,0,1,6
33300000,2800,3,2,30,0,1,6
7800000,674,2,13,13,0,0,6
18500000,1110,3,8,18,0,1,6
10000000,1250,3,2,5,2,0,6
12500000,1002,3,8,13,0,1,6
8720000,1415,2,3,5,0,1,6
12000000,1450,3,5,11,1,0,6
5000000,800,2,4,14,1,0,6
7200000,1170,2,1,4,1,0,6
82000000,3120,3,3,4,0,1,6
11800000,1050,2,2,4,1,0,6
5800000,1068,2,5,10,1,0,6
27500000,1726,4,2,32,0,0,6
3190000,1025,2,3,4,0,1,6
3500000,887,2,6,10,0,0,6
4100000,920,2,2,4,0,1,6
200000000,3910,5,1,14,0,1,6
7500000,1150,2,1,4,1,0,6
21000000,1292,3,22,32,0,1,6
4900000,750,1,2,4,0,0,6
27400000,840,2,2,2,1,0,6
13000000,1350,3,13,14,0,0,6
5000000,562,2,7,20,0,0,6
22799999,1495,3,2,2,1,0,6
6500000,773,2,5,14,0,1,6
6409999,753,2,2,4,0,1,6
22500000,1570,2,20,25,0,0,6
7500000,1000,2,0,4,0,0,6
9000000,1031,2,0,3,1,0,6
7900000,957,2,2,4,0,1,6
21000000,1550,3,3,19,1,0,6
13200000,1320,3,0,20,1,0,6
15500000,1450,3,4,4,1,0,6
10400000,1500,3,14,14,1,1,6
32000000,2050,3,2,5,0,1,6
18000000,2150,3,1,4,2,0,6
65000000,3800,4,3,21,0,1,6
165000000,6550,4,11,21,0,1,6
4800000,845,1,1,5,0,0,6
23800000,1506,3,1,3,1,1,6
35000000,2041,4,29,35,1,0,6
15000000,1000,2,5,17,0,1,6
13000000,950,2,15,19,1,0,6
8500000,1060,2,1,4,2,0,6
8200000,880,2,2,4,2,0,6
13000000,1720,3,1,4,2,0,6
6000000,1162,2,4,18,1,1,6
11000000,1085,3,0,4,0,0,6
11200000,824,2,1,6,0,1,6
1850000,500,1,2,4,0,1,6
13000000,1300,2,13,19,1,0,6
55000000,3069,4,21,30,0,1,6
5300000,950,2,3,4,0,0,6
18000000,1150,2,1,7,1,0,6
12200000,1180,2,1,5,0,0,6
7800000,606,2,10,14,0,0,6
12500000,1850,3,0,2,1,0,6
7500000,900,2,0,3,0,0,6
22000000,1200,3,8,14,0,1,6
32000000,2200,4,10,15,0,1,6
6900000,1350,2,1,4,0,0,6
7009999,1000,2,13,16,0,0,6
20000000,1910,4,5,18,1,0,6
36000000,1800,3,1,4,1,0,6
31500000,2000,5,12,14,1,1,6
4900000,660,2,0,4,1,0,6
7500000,1224,2,3,4,0,1,6
9600000,1000,2,6,13,1,0,6
5920000,1250,2,1,2,0,0,6
6000000,1250,2,1,2,0,0,6
12000000,800,2,10,18,0,1,6
11000000,1500,2,3,9,1,0,6
8700000,995,2,5,15,1,0,6
7000000,1050,2,1,4,2,1,6
45500000,2900,3,14,18,0,0,6
9300000,1500,3,4,4,2,0,6
4620000,1060,2,1,4,0,1,6
9000000,451,1,24,26,1,0,6
11000000,900,2,2,15,0,1,6
11500000,900,2,2,15,0,1,6
7000000,1000,2,3,4,0,0,6
12000000,1750,2,1,4,0,1,6
8500000,1208,2,3,3,0,0,6
6500000,1700,2,2,5,1,0,6
7800000,100,2,3,3,1,0,6
7500000,1130,2,3,4,1,0,6
12000000,1600,3,3,4,0,1,6
12500000,1716,3,11,13,0,0,6
15500000,1500,2,6,10,1,0,6
24800000,948,3,18,20,0,1,6
17500000,1120,3,9,34,0,1,6
7300000,850,2,7,7,1,0,6
7000000,988,2,0,4,0,1,6
16000000,1500,3,13,20,1,1,6
6200000,1104,2,4,4,2,0,6
7200000,606,2,10,14,0,1,6
8800000,923,2,2,2,0,0,6
9000000,923,2,2,2,0,0,6
17000000,1500,3,17,20,1,1,6
12500000,1450,3,1,14,1,0,6
8400000,900,2,1,1,0,0,6
5500000,1025,2,4,4,2,0,6
4750000,988,2,3,5,2,0,6
7500000,1200,2,1,4,1,0,6
12300000,1180,2,2,5,0,0,6
13500000,1000,2,5,7,1,0,6
17000000,1315,2,11,15,0,0,6
6000000,950,3,2,6,2,0,6
4200000,966,2,1,4,1,0,6
15000000,1230,2,9,32,1,1,6
9500000,835,2,5,18,0,1,6
9500000,828,2,11,12,0,1,6
16000000,1400,3,16,18,1,1,6
19400000,1337,3,10,18,1,0,6
7800000,1520,3,3,4,0,1,6
18000000,1415,3,2,5,0,0,6
10000000,1210,3,3,4,1,0,6
5500000,1190,2,4,4,2,0,6
43000000,2000,3,2,5,1,0,6
43000000,1775,2,3,15,0,0,6
42000000,2500,3,0,5,1,0,6
26000000,1350,3,0,4,2,0,6
13000000,1150,3,8,12,0,1,6
34900000,4500,5,12,12,0,1,6
7500000,790,2,1,4,0,1,6
9900000,1100,2,1,14,0,0,6
57000000,5200,4,8,15,1,1,6
10900000,923,2,17,23,0,1,6
15500000,1700,3,4,5,0,0,6
7200000,950,2,0,4,1,0,6
5700000,900,2,2,4,1,0,6
6300000,909,2,1,6,1,0,6
1700000,660,2,1,4,2,0,6
8800000,1280,2,2,5,0,0,6
6700000,650,2,2,7,0,0,6
17400000,1700,3,3,5,0,0,6
9500000,828,2,7,12,0,1,6
16000000,1406,3,8,11,0,1,6
4050000,1100,3,1,3,0,0,6
6000000,1134,2,1,4,1,0,6
7200000,1152,2,8,14,0,1,6
13000000,1262,3,1,1,0,0,6
4150000,800,2,4,4,0,0,6
9200000,850,2,20,27,0,0,6
10400000,1720,3,8,14,0,1,6
8300000,923,2,2,2,0,0,6
14500000,950,2,4,29,1,0,6
6380000,900,2,2,4,1,0,6
3800000,700,2,3,4,0,0,6
6500000,1156,2,1,4,0,1,6
8500000,1200,3,1,4,1,0,6
13000000,1281,2,9,20,1,0,6
17000000,4800,2,0,4,0,0,6
13300000,1036,2,7,22,0,1,6
11000000,1210,3,1,22,0,1,6
4600000,850,2,1,4,0,1,6
7900000,1534,2,0,4,1,0,6
10600000,1350,3,14,14,1,0,6
7000000,1100,2,2,5,0,0,6
2680000,650,1,2,4,0,1,6
16000000,1050,2,4,4,1,0,6
5600000,1000,2,3,5,1,0,6
15000000,945,2,3,23,2,0,6
4500000,900,2,0,4,0,0,6
14900000,1282,3,14,22,0,0,6
5000000,900,2,10,12,1,0,6
12000000,1036,2,12,25,2,0,6
2700000,620,1,4,7,1,0,6
6700000,915,2,0,4,2,0,6
43000000,1720,3,15,28,0,0,6
6500000,990,2,0,5,1,0,6
9400000,900,2,8,12,1,0,6
31500000,1560,3,4,9,0,0,6
20400000,1249,3,9,32,0,1,6
19900000,1181,3,1,14,0,1,6
14500000,1200,3,4,5,1,1,6
4000000,960,2,2,4,1,0,6
4500000,1100,3,2,4,1,0,6
12000000,1100,3,1,6,2,0,6
24500000,2000,3,5,25,0,1,6
8600000,1208,3,14,14,1,1,6
16500000,1400,2,10,14,1,0,6
9000000,1363,3,7,8,1,0,6
11000000,1350,3,6,12,0,0,6
15000000,1450,3,2,18,1,0,6
4900000,1040,2,3,5,0,1,6
25000000,1100,3,9,32,0,0,6
40000000,2200,4,3,4,1,1,6
17000000,1500,3,2,3,1,0,6
11000000,1600,3,14,14,1,1,6
10000000,1500,3,30,31,0,0,6
27900000,2000,4,9,27,0,1,6
22300000,1500,3,15,22,2,0,6
6000000,1300,2,2,5,1,0,6
5900000,900,2,2,5,1,0,6
23600000,2000,3,5,25,0,1,6
21000000,1900,4,3,18,1,0,6
10100000,850,2,18,23,0,1,6
15200000,1700,3,9,21,0,0,6
10700000,850,2,10,23,0,1,6
14400000,1210,3,23,23,0,1,6
4900000,1200,3,1,4,0,1,6
6500000,940,2,11,23,0,0,6
3550000,850,2,3,5,0,0,6
6000000,1200,2,3,12,0,1,6
4500000,800,2,1,4,0,1,6
18000000,1347,2,10,12,0,1,6
3500000,600,2,3,4,0,0,6
6390000,1000,3,2,5,0,1,6
10700000,1250,3,9,13,0,1,6
8000000,850,2,9,13,0,1,6
26000000,1295,3,3,12,0,1,6
6500000,1102,2,3,4,1,0,6
7900000,1400,3,4,4,2,0,6
42500000,3000,4,3,5,0,0,6
15500000,1950,3,1,4,0,0,6
13000000,1800,2,1,4,0,1,6
28000000,1726,4,21,32,0,0,6
17900000,1754,3,1,9,2,1,6
5980000,802,2,2,3,1,0,6
6600000,1550,3,4,4,0,0,6
5800000,850,1,0,4,1,0,6
3000000,810,2,3,4,0,1,6
19000000,1500,3,1,4,1,0,6
24000000,1800,3,1,4,0,1,6
4800000,950,2,4,4,1,1,6
4500000,1000,1,4,7,0,0,6
57500000,3024,5,4,11,1,0,6
6800000,743,2,4,8,1,0,6
33900000,3200,4,5,17,0,1,6
6500000,1040,2,1,4,1,0,6
5800000,800,2,11,11,2,0,6
25000000,1932,3,7,22,1,0,6
8200000,1100,2,2,4,0,0,6
9360000,1003,2,3,5,0,1,6
43500000,2600,5,16,22,1,0,6
2800000,700,2,1,4,0,0,6
13700000,1630,3,1,4,0,0,6
19500000,1991,3,2,9,1,0,6
21900000,1880,3,8,27,0,1,6
22000000,1980,3,8,27,0,1,6
32100000,2700,4,9,27,0,1,6
15800000,1515,3,10,18,1,0,6
16800000,1550,3,3,14,0,0,6
14500000,1210,3,11,23,0,1,6
4600000,855,2,3,4,1,0,6
14900000,1282,3,21,22,0,1,6
9400000,785,2,8,23,0,1,6
4600000,850,2,1,4,0,1,6
17000000,1000,2,3,8,1,0,6
9500000,1000,2,2,4,1,0,6
9820000,1683,3,22,22,1,0,6
51500000,2982,5,14,14,0,0,6
6200000,1150,2,2,5,0,0,6
14000000,955,2,0,32,0,0,6
11000000,1020,2,14,20,0,0,6
8000000,780,2,1,12,1,0,6
11000000,1400,2,4,4,0,0,6
13500000,998,2,14,22,0,0,6
28000000,1726,4,16,32,0,0,6
9000000,1156,2,2,5,0,1,6
7800000,406,1,29,32,0,0,6
4500000,570,2,3,7,1,0,6
16800000,1286,3,3,14,0,0,6
12200000,1100,2,2,14,0,0,6
6800000,1087,2,6,12,0,0,6
6280000,1141,2,3,10,1,0,6
12000000,935,2,6,23,0,0,6
9420000,990,3,4,12,1,1,6
9300000,1162,3,3,9,1,1,6
39000000,2960,3,11,20,0,0,6
21000000,1850,3,6,13,1,0,6
6400000,1286,3,4,4,1,0,6
7030000,717,2,2,5,0,1,6
9000000,1000,2,4,4,1,1,6
18000000,1300,3,13,18,0,1,6
10800000,1650,3,2,5,2,0,6
25000000,1900,3,15,34,0,0,6
12000000,1185,3,1,4,1,0,6
20400000,1249,3,24,32,0,1,6
43400000,2600,5,16,22,1,0,6
23500000,1750,3,2,4,0,1,6
5000000,810,2,5,11,1,0,6
18000000,1700,3,7,18,1,0,6
15500000,1500,3,5,14,0,0,6
23300000,1900,3,11,18,2,0,6
4000000,929,2,5,9,1,0,6
3400000,650,2,2,5,0,1,6
6600000,995,2,2,3,0,1,6
6500000,975,2,7,7,1,1,6
3000000,610,1,1,5,0,1,6
17500000,900,2,2,3,0,0,6
6500000,900,2,0,5,0,0,6
7500000,1350,3,10,14,1,0,6
21500000,1310,3,9,16,1,0,6
7800000,640,2,6,13,0,0,6
15000000,1750,3,5,6,2,0,6
26500000,1500,3,6,14,1,0,6
11000000,970,2,14,27,0,0,6
11000000,1150,3,2,5,1,0,6
66000000,3200,5,18,30,0,0,6
18000000,1300,3,15,24,0,0,6
8000000,1000,2,4,5,2,0,6
3500000,700,2,0,4,1,0,6
6360000,1150,3,1,5,0,1,6
4600000,850,2,1,4,0,1,6
6900000,607,2,10,14,0,0,6
6500000,650,2,0,4,2,0,6
9120000,1320,2,3,3,0,1,6
12000000,1750,3,4,4,2,0,6
5600000,1068,2,5,10,1,0,6
20099999,1100,3,6,22,2,0,6
11000000,985,2,7,23,0,1,6
5600000,1300,2,3,4,1,0,6
6200000,438,1,10,11,0,0,6
3200000,360,1,2,15,0,0,6
9500000,935,2,3,30,1,0,6
13600000,828,2,3,4,0,1,6
12000000,1480,3,5,12,2,0,6
9000000,900,2,2,18,0,0,6
18500000,950,2,3,14,1,0,6
29700000,1700,4,0,14,1,1,6
42000000,2700,4,6,14,0,0,6
13000000,1000,2,5,10,0,1,6
6500000,740,2,9,12,1,1,6
19500000,1434,3,22,23,1,1,6
13500000,2168,6,1,3,1,0,6
8400000,700,2,8,23,0,1,6
7900000,1350,2,0,5,0,0,6
15500000,1560,3,26,27,1,1,6
20400000,2172,4,2,4,0,1,6
34500000,1889,3,7,15,1,0,6
9000000,1290,3,2,4,0,1,6
6500000,1200,3,1,4,1,0,6
34500000,1900,3,7,15,1,0,6
21000000,1300,2,5,20,0,0,6
9050000,921,2,8,14,0,1,6
9390000,925,2,8,14,0,1,6
10900000,1000,2,10,11,1,0,6
7900000,757,2,20,30,0,0,6
23000000,1800,3,1,13,0,0,6
26100000,1900,2,8,20,0,0,6
20000000,1345,3,10,19,0,1,6
6500000,1220,2,2,4,1,0,6
3450000,502,1,0,14,0,1,6
5700000,1000,2,3,5,0,1,6
32000000,3000,4,10,12,0,1,6
6200000,700,2,14,32,0,0,6
17000000,1000,2,4,14,1,0,6
50000000,3700,4,5,5,2,0,6
7500000,1800,3,3,3,1,1,6
7600000,700,1,3,4,0,1,6
7000000,1200,2,2,4,1,0,6
7500000,1150,2,7,9,1,0,6
8700000,1150,2,2,3,0,0,6
9500000,1309,2,1,4,0,0,6
6200000,800,2,1,4,1,0,6
20000000,1300,2,5,20,0,0,6
6900000,600,2,13,14,0,0,6
9800000,925,2,9,14,0,0,6
30000000,1982,3,17,25,1,1,6
5500000,784,2,5,8,0,0,6
26000000,1900,2,5,20,0,0,6
11000000,1129,3,7,18,0,0,6
2000000,500,1,3,5,0,1,6
8000000,1200,2,3,3,2,0,6
12000000,1350,3,3,5,1,1,6
4800000,1052,2,2,2,0,1,6
6000000,950,2,3,4,1,0,6
26000000,2740,5,14,14,1,0,6
7000000,994,2,1,4,0,1,6
8000000,1492,2,3,3,0,0,6
13500000,1700,3,9,32,0,0,6
10000000,673,2,17,21,0,0,6
6000000,1050,2,2,3,1,1,6
14000000,1000,2,9,20,0,0,6
6700000,1100,2,3,4,1,0,6
23000000,1100,3,2,5,0,1,6
66000000,3715,5,20,21,0,1,6
8500000,922,2,7,14,0,1,6
8660000,1200,2,1,5,1,0,6
45000000,500,1,5,5,1,0,6
7500000,980,2,2,4,1,0,6
7500000,1100,2,4,4,2,0,6
7700000,540,1,7,17,1,0,6
3800000,783,2,7,7,0,0,6
13899999,1000,2,9,20,0,0,6
7800000,1000,2,3,4,1,0,6
6530000,1020,2,0,4,0,1,6
7500000,700,2,0,4,0,0,6
9150000,1032,2,5,9,0,0,6
14000000,1300,3,1,4,1,0,6
5400000,1180,3,2,4,0,1,6
12000000,1100,2,3,4,0,1,6
9700000,800,2,10,12,2,1,6
7500000,1000,2,2,4,1,0,6
23000000,1443,3,16,32,0,1,6
19000000,1900,3,7,19,0,0,6
7400000,1055,2,3,4,0,1,6
25000000,1800,3,5,21,0,1,6
34000000,1325,2,10,30,0,1,6
7500000,982,3,3,4,1,0,6
7500000,502,1,8,16,1,0,6
6100000,1080,2,2,4,0,1,6
4900000,1060,2,3,3,1,0,6
7000000,1068,2,2,4,1,0,6
4900000,1000,2,1,4,0,1,6
6000000,1000,2,3,3,1,0,6
6850000,833,2,1,5,1,0,6
21000000,1200,2,9,19,0,0,6
17500000,1280,3,5,18,0,0,6
7500000,725,2,12,13,0,0,6
1500000,450,1,3,4,0,0,6
8660000,1200,2,1,5,1,0,6
6200000,950,2,0,5,2,1,6
4000000,943,2,1,5,1,0,6
13400000,1253,3,13,13,0,0,6
7500000,1340,3,3,4,1,0,6
4500000,1118,2,3,5,1,0,6
7200000,1210,2,4,4,1,0,6
7000000,830,2,1,4,1,0,6
6300000,1020,2,3,4,0,1,6
9000000,1080,2,1,4,1,0,6
9500000,750,2,1,12,1,0,6
4800000,700,2,2,3,1,0,6
50900000,3128,3,3,15,1,1,6
6700000,722,2,3,3,2,0,6
11000000,1275,2,3,3,1,0,6
35000000,1450,4,11,30,0,1,6
10000000,1377,2,1,6,1,0,6
5300000,980,2,1,4,2,0,6
7500000,946,2,3,12,0,0,6
13000000,1350,2,1,4,0,0,6
4500000,1085,2,0,4,1,0,6
2000000,410,1,0,4,1,0,6
8800000,1048,3,14,16,0,1,6
50000000,1800,4,25,30,0,1,6
17500000,1864,4,3,4,1,0,6
4500000,700,2,0,4,1,0,6
6659999,1030,2,1,4,0,1,6
13500000,1100,2,24,27,0,1,6
20000000,1800,3,4,7,2,0,6
43000000,2000,3,24,30,2,0,6
26000000,2100,4,9,35,1,1,6
12900000,1150,2,10,19,1,0,6
13000000,1100,3,10,12,0,0,6
29000000,1700,3,6,20,0,1,6
10000000,1130,2,3,15,1,0,6
8000000,810,2,7,9,1,0,6
11600000,1120,3,13,21,0,0,6
9000000,1900,2,2,4,1,0,6
25000000,1300,2,5,20,0,0,6
25600000,2300,4,4,10,0,1,6
13000000,1181,2,8,14,0,1,6
5500000,1000,2,1,4,1,0,6
10100000,1250,3,5,7,0,0,6
29900000,1649,3,16,28,1,1,6
42500000,2416,2,19,28,1,1,6
5800000,840,2,3,4,1,0,6
14000000,1485,2,0,13,0,0,6
7900000,1200,2,8,10,0,0,6
68500000,2800,5,15,15,1,1,6
68000000,3976,5,20,21,0,1,6
31000000,2726,3,7,13,0,0,6
8200000,1488,2,3,3,1,0,6
8500000,888,2,3,5,1,0,6
6800000,1182,2,2,4,1,0,6
8330000,1000,2,5,13,0,1,6
16500000,1250,2,22,26,0,0,6
46500000,2100,3,9,30,0,1,6
62900000,2900,5,19,30,0,1,6
19000000,1600,3,20,23,0,0,6
16500000,1650,3,3,11,2,0,6
11600000,832,2,3,5,0,1,6
8000000,992,2,5,15,0,0,6
8900000,850,2,0,3,2,0,6
2800000,298,1,2,3,2,1,6
13500000,930,2,4,4,1,0,6
6350000,648,2,2,4,0,1,6
5300000,1000,2,0,4,0,0,6
16299999,1009,2,1,1,1,0,6
35000000,1750,3,3,4,2,0,6
5400000,1050,2,3,4,0,1,6
2800000,230,1,3,3,2,1,6
11900000,1190,3,3,26,0,0,6
20000000,1500,3,17,23,1,0,6
8400000,802,2,18,22,0,1,6
14600000,1420,3,0,3,2,0,6
18000000,1366,3,1,18,0,0,6
3500000,600,2,3,5,1,0,6
2500000,550,2,1,4,1,0,6
12000000,900,2,1,1,1,0,6
12000000,1300,3,2,3,0,1,6
8200000,420,1,2,4,1,0,6
39000000,1900,4,0,4,2,0,6
4000000,950,2,2,4,0,1,6
3240000,728,2,1,4,1,0,6
14500000,1153,3,20,29,0,0,6
10500000,808,2,2,22,0,1,6
11500000,821,2,16,16,1,0,6
8600000,950,2,3,9,0,0,6
6500000,1000,2,2,5,0,0,6
18600000,1366,3,16,18,0,0,6
8000000,750,2,12,28,0,0,6
6100000,810,2,1,14,0,1,6
13000000,985,3,3,14,0,0,6
13000000,1100,2,11,19,1,0,6
3800000,950,2,3,4,0,1,6
32000000,2927,3,13,13,0,1,6
6000000,1148,2,4,4,1,0,6
35000000,1800,3,0,4,0,1,6
6950000,1190,2,2,4,2,0,6
5500000,1095,2,4,5,1,0,6
11500000,1040,2,2,4,0,1,6
3500000,532,1,2,2,1,0,6
7500000,456,1,5,18,0,0,6
20500000,1800,3,30,33,0,1,6
16500000,1520,5,24,30,0,1,6
9750000,1250,2,3,8,1,0,6
6200000,720,7,3,3,1,0,6
68000000,400,3,5,15,0,1,6
5500000,900,2,2,4,0,0,6
10500000,1367,2,2,4,1,0,6
3200000,653,1,2,5,1,0,6
5700000,1100,2,1,4,1,0,6
6200000,847,2,3,4,0,0,6
2900000,750,2,2,4,0,1,6
16299999,1540,3,4,11,0,1,6
13000000,1740,3,14,17,0,0,6
13000000,949,2,7,12,0,0,6
2530000,1058,2,1,4,2,1,6
1800000,320,1,3,5,0,0,6
7300000,1080,2,3,5,1,0,6
18800000,1200,3,3,18,0,0,6
35900000,2516,4,25,44,0,1,6
6000000,1071,3,4,4,1,0,6
11700000,1025,3,13,26,0,0,6
9500000,876,1,0,3,1,0,6
8000000,1253,2,4,11,0,1,6
24000000,1640,3,2,4,2,0,6
5100000,650,2,18,18,0,0,6
6800000,1200,2,5,5,1,0,6
2500000,491,2,3,9,0,0,6
5000000,1000,2,2,4,1,1,6
8000000,1000,2,0,4,2,0,6
6400000,1350,2,2,2,0,0,6
16500000,1100,2,0,4,1,0,6
9500000,1010,3,0,10,0,0,6
10500000,1009,2,21,30,0,1,6
22300000,948,2,11,20,0,1,6
6000000,900,2,1,4,1,0,6
5300000,460,1,4,4,2,0,6
17000000,3300,3,3,5,2,0,6
6200000,980,2,3,4,2,0,6
10200000,920,2,8,15,0,1,6
6690000,765,2,3,8,0,1,6
38000000,2750,4,3,15,1,0,6
8700000,883,2,2,4,0,1,6
12000000,1100,2,12,14,1,0,6
51000000,3130,4,11,15,1,0,6
12500000,1100,2,2,16,0,0,6
4800000,800,2,4,14,1,0,6
9500000,1400,3,10,12,0,1,6
7000000,715,2,2,4,0,1,6
36000000,4000,5,13,14,0,1,6
26000000,2150,4,18,34,1,1,6
7000000,1170,2,3,4,0,0,6
13799999,1025,2,7,14,0,0,6
32000000,2200,4,18,21,1,1,6
7500000,1145,2,2,4,0,0,6
2500000,1100,2,1,4,0,1,6
8800000,991,2,17,21,0,0,6
7200000,1360,2,0,4,1,0,6
3500000,1200,2,2,10,2,0,6
8500000,1880,3,6,6,2,0,6
9200000,762,2,24,29,0,0,6
3200000,700,2,2,9,1,0,6
16500000,1300,2,10,14,2,0,6
8900000,627,2,15,23,0,0,6
5800000,1180,2,4,4,1,0,6
5500000,757,2,3,4,1,0,6
5000000,750,2,0,4,0,0,6
50000000,3200,5,0,4,0,0,6
14800000,1450,3,6,29,0,0,6
13300000,1400,3,15,19,1,0,6
4000000,1000,2,3,4,0,1,6
5500000,1058,2,7,7,1,0,6
27500000,1800,3,3,6,1,0,6
55000000,2000,4,0,3,0,0,6
40000000,2000,3,3,5,0,0,6
11900000,1135,3,5,26,0,0,6
5760000,446,1,18,22,1,1,6
65199999,3000,5,3,3,1,0,6
6000000,1019,2,1,4,2,0,6
17800000,1250,2,7,14,1,0,6
29000000,1550,4,4,12,0,0,6
29000000,1640,3,5,18,1,0,6
50000000,3200,5,0,4,0,0,6
9500000,1180,3,1,2,1,0,6
60000000,1000,2,17,20,0,1,6
11500000,1013,2,8,29,0,0,6
40000000,3200,3,9,40,0,1,6
5200000,600,2,3,3,2,1,6
52500000,2500,4,3,5,1,0,6
8500000,1191,2,3,5,1,0,6
8600000,1010,2,11,14,1,0,6
10500000,808,2,15,22,0,1,6
3400000,900,2,1,4,0,1,6
2800000,228,1,2,3,2,1,6
6000000,390,1,0,4,2,1,6
19000000,1300,3,9,16,2,0,6
5970000,810,2,2,3,2,0,6
9100000,680,2,3,23,0,0,6
6000000,1100,2,0,4,1,0,6
5900000,955,2,3,10,1,0,6
9900000,950,2,6,8,2,0,6
22000000,1600,4,2,5,0,1,6
15100000,1250,3,6,22,1,1,6
40000000,3500,4,24,40,0,1,6
13000000,1253,3,13,13,0,0,6
7900000,1310,2,1,7,0,0,6
3850000,875,2,3,5,0,1,6
16500000,1750,3,1,28,0,0,6
8760000,1240,3,4,10,0,1,6
25000000,1300,2,8,20,0,0,6
10900000,923,2,14,23,0,1,6
6700000,767,2,1,9,0,1,6
8100000,500,2,1,2,0,0,6
23000000,1925,3,6,18,0,0,6
16000000,844,1,0,4,2,0,6
17000000,1600,3,6,12,1,0,6
10000000,1107,2,13,18,1,0,6
14700000,1050,2,12,13,0,0,6
5800000,1000,2,3,5,2,0,6
5570000,900,2,2,5,0,1,6
21000000,1300,2,5,15,0,0,6
12500000,1750,4,3,4,1,0,6
23000000,1442,3,12,32,0,0,6
5500000,1067,2,6,6,2,0,6
14000000,1500,2,4,12,1,0,6
18500000,1480,3,8,10,1,0,6
4200000,650,2,8,9,1,0,6
5400000,617,2,2,10,1,1,6
